Address,Latitude,Longitude,Easting,Northing
WF4 5HE,53.661458,-1.547237,430017,418425
WF2 7EL,53.646139,-1.498933,433221,416742
WF8 4JF,53.685662,-1.318991,445074,421238
WF9 2UJ,53.602555,-1.290965,447017,412010
WF5 0DG,53.66926,-1.57909,427907,419280
WF1 2PF,53.708107,-1.51268,432265,423630
WF2 6EQ,53.660991,-1.482883,434270,418402
WF7 6BD,53.696432,-1.361664,442245,422410
WF1 4SF,53.688439,-1.476066,434698,421459
NE9 6RZ,54.93066,-1.57658,427231,559635
NE40 3AH,54.97222,-1.774912,414507,564201
NE11 0AN,54.937239,-1.641175,423088,560344
NE10 0PT,54.947323,-1.552129,428786,561499
NE9 6LE,54.928854,-1.606077,425342,559423
NE11 9NX,54.948909,-1.652359,422365,561639
DH3 2LP,54.894277,-1.57216,427539,555588
NE21 4BQ,54.961211,-1.722218,417885,562988
NE10 9UZ,54.943883,-1.562564,428120,561112
NE10 9UZ,54.943883,-1.562564,428120,561112
NE40 3AH,54.97222,-1.774912,414507,564201
NE16 5AR,54.940505,-1.684805,420291,560694
NE5 2SZ,54.994125,-1.698515,419387,566657
NE6 4NU,54.989909,-1.559344,428294,566235
NE1 4HB,54.967627,-1.624879,424114,563731
NE15 6AF,54.97455,-1.690163,419931,564481
NE3 2JH,55.013066,-1.623704,424162,568788
NE7 7DP,54.994169,-1.587885,426465,566698
NE3 3RU,55.004321,-1.656399,422076,567804
NE4 9YH,54.982711,-1.657208,422036,565399
NE15 7PX,54.978809,-1.676068,420831,564959
NE7 7PE,55.005846,-1.594285,426048,567995
NE5 2SZ,54.994125,-1.698515,419387,566657
NE15 9TP,54.996568,-1.740903,416674,566918
NE6 4LA,54.980645,-1.542571,429374,565211
NE28 7LQ,54.994792,-1.519996,430808,566795
NE28 7TN,55.005048,-1.507085,431626,567942
NE12 6SA,55.028929,-1.572667,427415,570572
NE29 9PU,55.021749,-1.451542,435164,569827
NE30 4RF,55.017864,-1.427479,436706,569407
NE12 8ER,55.018555,-1.574154,427327,569417
NE30 3RZ,55.027257,-1.441409,435807,570445
NE25 9EQ,55.030596,-1.466597,434194,570804
NE29 7BU,55.005938,-1.472896,433812,568057
NE29 8LF,55.01805,-1.476725,433557,569403
NE13 6EJ,55.058137,-1.619525,424402,573805
NE25 9AS,55.048125,-1.465925,434222,572755
NE35 9DZ,54.949414,-1.448639,435413,561779
NE34 6DL,54.975685,-1.407425,438028,564724
NE31 2QU,54.969385,-1.510302,431448,563972
NE32 5PR,54.972688,-1.487532,432903,564350
NE33 4UG,54.982078,-1.426926,436774,565425
NE31 2ET,54.960449,-1.52053,430800,562973
NE34 0PH,54.975223,-1.429211,436634,564661
NE34 8BT,54.962007,-1.416498,437460,563197
SR6 7EF,54.949739,-1.359094,441148,561864
SR4 9BA,54.897155,-1.443989,435757,555966
NE38 8AL,54.891859,-1.516823,431090,555342
SR5 3DX,54.918367,-1.446786,435559,558325
SR3 3EL,54.871019,-1.429717,436696,553065
SR4 8PG,54.895925,-1.436538,436236,555833
DH5 9JZ,54.818096,-1.460793,434747,547160
DH4 5BH,54.840867,-1.474955,433818,549687
SR6 8LG,54.935738,-1.385179,439491,560291
NE38 0LN,54.89631,-1.545397,429254,555825
SR5 5LN,54.929348,-1.421652,437160,559560
SR2 7HJ,54.893015,-1.388386,439327,555535
SR2 7JN,54.8998,-1.391979,439090,556288
NE38 8AF,54.886732,-1.522419,430735,554769
SR3 4EN,54.887867,-1.429292,436708,554940
SR2 7TF,54.890589,-1.376185,440112,555272
SR2 7NA,54.897311,-1.392204,439078,556011
SR2 0SX,54.874289,-1.388826,439317,553451
NE37 2AA,54.90798,-1.523524,430648,557133
TR21 0NA,49.913996,-6.309109,90765,10437
BA2 2QL,51.364045,-2.391729,372824,162848
BA2 5RF,51.356638,-2.37179,374208,162017
BA2 4RE,51.372265,-2.360309,375016,163751
BS31 2DY,51.417012,-2.509337,364677,168789
BS40 8QB,51.358495,-2.622793,356732,162342
BA2 3LA,51.376311,-2.371878,374213,164205
BA3 4AD,51.280617,-2.479309,366666,153606
BA1 9AB,51.39327,-2.406999,371779,166104
BA2 7AD,51.362953,-2.334914,376779,162707
BA2 8PA,51.35352,-2.382191,373482,161674
BA1 6ND,51.398909,-2.350859,375688,166711
BA3 2JD,51.284173,-2.486989,366133,154005
BS31 1PH,51.410174,-2.487306,366204,168018
BA3 3NQ,51.286154,-2.43123,370023,154201
BS3 2JL,51.440342,-2.630337,356285,171449
BS13 7DQ,51.421848,-2.619814,356999,169386
BS13 0RL,51.406602,-2.587705,359218,167672
BS4 5EY,51.42555,-2.538486,362657,169753
BS15 1NU,51.46808,-2.528636,363376,174478
BS1 5TS,51.451233,-2.600784,358349,172643
BS10 6NJ,51.501869,-2.612169,357605,178281
BS16 2HD,51.480532,-2.538802,362680,175868
BS5 9JH,51.460257,-2.561608,361079,173625
BS6 5RD,51.467754,-2.591241,359027,174475
BS6 6DT,51.463075,-2.600782,358360,173960
BS7 9NL,51.475061,-2.57207,360365,175277
BS10 7QH,51.510009,-2.630304,356354,179197
BS13 9AJ,51.411749,-2.611467,357570,168258
BS11 0EB,51.490634,-2.670568,353540,177067
BS14 9BU,51.420672,-2.564229,360863,169224
BS7 0XZ,51.499496,-2.580098,359829,177999
BS6 7EH,51.472852,-2.603818,358158,175049
BS11 0SU,51.504728,-2.65703,354494,178626
BS14 9LS,51.415789,-2.562443,360983,168680
BS1 6RT,51.445976,-2.587736,359251,172051
BS16 2JP,51.483948,-2.529294,363343,176243
BS48 3BX,51.416247,-2.739193,348692,168840
BS23 4NP,51.328819,-2.976158,332084,159310
BS25 5QN,51.336487,-2.810216,343655,160022
BS21 6AH,51.446633,-2.842728,341531,172297
BS20 7QR,51.474122,-2.770581,346577,175299
BS23 3QP,51.338322,-2.964387,332918,160356
BS48 2HN,51.430532,-2.755074,347604,170440
BS22 2AL,51.378713,-2.928121,335501,164815
BS22 6BP,51.364385,-2.909906,336749,163206
BS20 0HU,51.473528,-2.67756,353037,175169
BS22 8XX,51.354623,-2.92897,335408,162137
BS34 8SF,51.512234,-2.551065,361855,179400
BS32 9BS,51.536203,-2.545717,362246,182063
BS37 7LB,51.551765,-2.426917,370496,183739
BS34 8SF,51.512234,-2.551065,361855,179400
BS35 1HT,51.615426,-2.524165,363804,190863
BS37 6EW,51.534514,-2.395167,372687,181808
BS16 6XA,51.492313,-2.493439,365839,177156
BS30 8XQ,51.456736,-2.479958,366749,173193
BS15 3LA,51.44308,-2.521455,363855,171694
BS15 3LA,51.44308,-2.521455,363855,171694
BS15 8BD,51.457404,-2.515141,364305,173284
BS15 4JT,51.461734,-2.484631,366428,173751
BS16 9LH,51.479919,-2.483499,366520,175773
BS35 3LA,51.593087,-2.539094,362752,188386
BS32 4AJ,51.540208,-2.567768,360720,182520
BS36 1JL,51.524175,-2.506973,364924,180706
BS37 4DX,51.536673,-2.415558,371274,182056
BS30 8TS,51.443364,-2.471401,367334,171702
TS24 8NQ,54.695849,-1.218171,450489,533704
TS25 4HA,54.675539,-1.236457,449335,531431
TS26 0LQ,54.688021,-1.247842,448586,532812
TS25 3PS,54.657235,-1.241249,449048,529391
TS24 9PB,54.710078,-1.232689,449536,535277
TS5 8PB,54.544014,-1.26108,447901,516779
TS8 0GA,54.524104,-1.221794,450467,514591
TS5 4AG,54.566121,-1.263882,447694,519237
TS3 0RH,54.55448,-1.175635,453415,518005
TS5 7JY,54.541835,-1.244349,448986,516548
TS4 3JW,54.54225,-1.229039,449976,516605
TS3 8RE,54.556354,-1.197693,451986,518197
TS11 6AR,54.596492,-1.020812,463363,522808
TS6 9AW,54.566006,-1.160555,454375,519299
TS12 2SJ,54.569263,-0.94623,468227,519848
TS6 9AG,54.56693,-1.161603,454306,519401
TS6 9AG,54.56693,-1.161603,454306,519401
TS12 1HJ,54.579242,-0.981247,465947,520925
TS14 6RD,54.5411,-1.045077,461879,516623
TS7 0LA,54.531935,-1.163046,454259,515506
TS10 4AB,54.605513,-1.081376,459437,523759
TS10 2HN,54.605821,-1.059447,460853,523812
TS10 1PJ,54.611542,-1.075186,459828,524435
TS6 6SP,54.574598,-1.169722,453771,520248
TS17 5BL,54.518166,-1.320682,444073,513864
TS19 8TF,54.581269,-1.364625,441165,520859
TS15 9ET,54.495887,-1.35017,442187,511367
TS16 0LA,54.524487,-1.376353,440463,514534
TS18 4LE,54.566658,-1.341375,442683,519247
TS18 4LE,54.566658,-1.341375,442683,519247
TS19 7AJ,54.562619,-1.350765,442080,518792
TS17 9LZ,54.516416,-1.288302,446171,513690
TS20 2AY,54.574938,-1.308075,444827,520189
TS22 5EG,54.617164,-1.31058,444619,524886
TS19 0QH,54.571088,-1.346268,442362,519737
TS23 3DX,54.613639,-1.270411,447217,524520
TS17 9DE,54.543453,-1.291944,445905,516696
TS17 9DB,54.542128,-1.291271,445950,516549
HU9 4EE,53.770942,-0.260942,514715,431914
HU9 4HD,53.764276,-0.264282,514513,431167
HU3 3QT,53.740936,-0.370992,507539,428404
HU3 1UR,53.755766,-0.347195,509070,430090
HU1 3DG,53.746532,-0.332105,510089,429086
HU1 3BW,53.746812,-0.3354,509871,429112
HU5 4QH,53.76447,-0.387604,506384,430997
HU7 4WR,53.799007,-0.32735,510265,434931
HU8 0JD,53.768033,-0.301923,512022,431525
HU6 7RU,53.772199,-0.370905,507465,431882
HU6 7TN,53.775312,-0.363196,507965,432240
HU4 7JB,53.733483,-0.411076,504914,427515
HU10 6UU,53.738966,-0.423302,504094,428107
HU6 9BP,53.786012,-0.365376,507794,433427
HU7 4PW,53.784059,-0.319688,510809,433280
HU17 8NF,53.833655,-0.439716,502780,438617
HU17 9EX,53.846146,-0.430481,503357,440020
YO16 4QU,54.086009,-0.212017,517055,467044
HU16 5PX,53.789025,-0.432082,503392,433663
DN14 6AN,53.708168,-0.883777,473777,424105
YO25 5HR,54.008725,-0.426948,503188,458112
DN14 6AN,53.708168,-0.883777,473777,424105
YO16 6UR,54.098558,-0.184407,518825,468486
HU13 0JQ,53.725263,-0.452659,502191,426540
HU18 1DW,53.913598,-0.174809,519983,447926
DN14 7AL,53.748656,-0.858441,475377,428636
HU17 7EJ,53.850527,-0.448697,502148,440481
YO43 3JF,53.866681,-0.655887,488485,442000
DN14 9LB,53.689979,-1.036437,463728,421934
HU12 8UZ,53.751116,-0.196179,519039,429815
HU14 3HS,53.727751,-0.533967,496821,426703
HU19 2EQ,53.732448,0.023731,533597,428129
YO42 2LL,53.932279,-0.763814,481261,449169
HU10 7LU,53.748285,-0.447203,502495,429109
DN35 9NX,53.547725,-0.03945,529996,407464
DN32 8JH,53.560054,-0.052363,529103,408812
DN41 7QD,53.575119,-0.164771,521615,410290
DN35 9NF,53.550091,-0.048911,529362,407710
DN36 4TF,53.52907,-0.030655,530636,405405
DN37 9EH,53.571381,-0.13355,523693,409928
DN40 1JU,53.614501,-0.213951,518249,414588
DN32 0AZ,53.548957,-0.081055,527236,407526
DN34 5AH,53.555743,-0.09956,525990,408248
DN36 4RZ,53.520697,-0.082438,527229,404380
DN17 4HU,53.601206,-0.827707,477674,412265
DN18 6AE,53.682099,-0.432741,503611,421767
DN16 3NG,53.560056,-0.640986,490117,407907
DN21 4NN,53.477713,-0.584219,494059,398820
DN17 1HA,53.570834,-0.664063,488566,409077
DN16 1NT,53.577674,-0.644907,489820,409862
DN15 8LJ,53.60129,-0.667485,488276,412461
DN16 2TF,53.568101,-0.644896,489841,408797
DN15 7DF,53.590891,-0.665168,488451,411307
DN20 8AA,53.553699,-0.489434,500170,407402
DN9 1BY,53.52319,-0.824884,478004,403589
DN20 8BA,53.558913,-0.490939,500058,407980
DN15 9QD,53.65913,-0.597835,492758,418984
BD23 1UQ,53.962748,-2.03691,397676,451852
YO8 5JP,53.8033,-1.039216,463374,434539
DL8 2EQ,54.284,-1.590945,426729,487673
YO51 9JX,54.088725,-1.39547,439641,466037
YO8 9QS,53.774275,-1.083777,460481,431271
YO21 1LA,54.481916,-0.624338,489227,510489
YO61 3EF,54.115638,-1.192396,452890,469164
BD23 1PL,53.963066,-2.022126,398646,451887
YO14 0HG,54.204763,-0.302937,510791,480109
YO11 3LW,54.238445,-0.395559,504665,483715
YO12 6QW,54.279387,-0.441508,501570,488203
HG2 0DZ,53.982957,-1.546596,429831,454195
HG1 4AP,54.000232,-1.521268,431479,456128
DN14 9NS,53.71354,-1.01908,464838,424571
HG5 8EB,54.004863,-1.462169,435349,456671
YO18 8NG,54.251126,-0.783385,479366,484621
YO17 7NH,54.13907,-0.811852,477721,472122
HG3 5HL,54.090295,-1.770961,415079,466067
DL6 1DD,54.335969,-1.430253,437144,493528
YO17 9PT,54.125542,-0.782981,479633,470649
HG4 2DE,54.138837,-1.541544,430050,471541
DL10 7BQ,54.406085,-1.725055,417945,501215
HG4 2DG,54.139161,-1.539107,430209,471578
DL9 4BD,54.378282,-1.714941,418614,498124
HG2 9JP,53.974566,-1.552389,429457,453259
YO62 7SL,54.250647,-0.995761,465530,484350
HG2 8JR,53.984788,-1.522802,431390,454409
YO12 5LH,54.273823,-0.428986,502399,487602
DL10 7DA,54.409198,-1.718902,418343,501563
HG2 8PT,53.983707,-1.519886,431582,454290
YO12 6TH,54.292835,-0.435376,501936,489708
YO8 4HT,53.780716,-1.078659,460809,431992
BD24 0AU,54.0721,-2.285227,381433,464056
LS25 6AS,53.790611,-1.257288,449027,432955
BD23 1UQ,53.962748,-2.03691,397676,451852
BD23 1QL,53.963811,-2.027339,398304,451970
BD20 7RL,53.899704,-1.988869,400829,444837
TS9 5AL,54.467298,-1.182695,453071,508299
LS24 9NB,53.877862,-1.30734,445635,442629
YO7 1RZ,54.223914,-1.346916,442678,481107
BD23 5BS,54.073669,-2.014422,399154,464193
DL8 5HY,54.313288,-1.823939,411552,490869
YO24 1BJ,53.951222,-1.093938,459560,450949
YO10 5ZA,53.952357,-1.041082,463027,451121
YO31 0GW,53.964394,-1.049204,462476,452453
YO30 6ZS,53.976188,-1.10073,459079,453721
YO10 4FY,53.936337,-1.066918,461355,449316
YO32 9WT,53.990194,-1.065837,461347,455309
YO32 4BZ,53.997246,-1.068791,461143,456091
YO26 6PQ,53.975939,-1.135423,456804,453665
YO23 1WF,53.948895,-1.090469,459791,450693
YO24 3WZ,53.948619,-1.129756,457213,450630
LU2 9AG,51.89014,-0.38393,511312,222521
LU2 0EZ,51.885221,-0.409637,509555,221935
LU1 5PP,51.871605,-0.43898,507568,220377
LU4 0NE,51.897035,-0.491497,503894,223129
LU2 7AE,51.921018,-0.42447,508448,225894
LU4 9TJ,51.894951,-0.467368,505559,222932
LU4 9FJ,51.899508,-0.466501,505608,223440
LU3 1HE,51.891349,-0.42404,508549,222595
LU3 2AH,51.907873,-0.42791,508243,224427
LU3 3TL,51.919885,-0.45224,506541,225727
LU3 3AL,51.918066,-0.471307,505234,225497
LU2 8HJ,51.90404,-0.383897,511280,224067
LU2 7UX,51.901437,-0.400706,510130,223752
MK42 9TR,52.117448,-0.45176,506106,247700
MK42 9AD,52.132469,-0.467311,505006,249348
MK40 4AZ,52.138467,-0.498113,502884,249971
MK42 7EB,52.109086,-0.510344,502114,246686
MK41 8PX,52.159201,-0.434552,507184,252369
MK41 7UL,52.162122,-0.462491,505266,252653
MK44 1JL,52.222014,-0.552918,498948,259187
MK43 9HT,52.092825,-0.542329,499960,244833
LU5 5AB,51.896115,-0.529635,501272,222973
LU7 2AE,51.907084,-0.674167,491305,224002
LU5 5PY,51.913264,-0.503471,503033,224917
LU5 6NX,51.966744,-0.489201,503891,230885
LU1 4BB,51.874002,-0.496742,503586,220560
LU6 3BU,51.87824,-0.528242,501408,220987
MK45 2NU,52.019186,-0.497287,503215,236706
SG17 5QS,52.03785,-0.31749,515504,239052
SG19 1BL,52.137839,-0.290272,517109,250216
SG18 8JB,52.086638,-0.250193,519989,244587
LU7 3DY,51.927197,-0.644881,493278,226276
HP7 9HH,51.666867,-0.596166,497185,197387
HP21 7RP,51.813986,-0.801472,482718,213496
HP21 7SX,51.812096,-0.802218,482670,213285
HP18 0WS,51.835025,-0.852799,479143,215779
HP9 1RR,51.603926,-0.643767,494023,190325
HP9 1SJ,51.602917,-0.640505,494251,190217
SL8 5BW,51.580767,-0.705492,489794,187672
MK18 1AT,51.994692,-0.983974,469857,233403
HP21 8PB,51.8135,-0.826436,480998,213414
SL1 7HG,51.532392,-0.652137,493590,182359
SL9 8TP,51.609833,-0.570212,499104,191079
HP5 1BA,51.708835,-0.600223,496815,202049
HP5 2RG,51.711118,-0.623789,495182,202272
LU7 0NY,51.894545,-0.720838,488119,222550
HP12 4QA,51.612081,-0.782388,484408,191063
HP6 5HA,51.676237,-0.609819,496221,198411
HP7 9QB,51.667304,-0.56985,499004,197471
SL1 7LZ,51.528599,-0.661706,492934,181925
HP21 7NH,51.809178,-0.799104,482890,212964
SL7 1JE,51.580267,-0.76504,485669,187545
HP13 7NQ,51.629444,-0.725635,488304,193061
HP15 6SP,51.666331,-0.697994,490144,197197
HP22 6HF,51.766372,-0.740912,486984,208271
HP11 1SZ,51.617092,-0.764532,485635,191641
SL2 4QP,51.547146,-0.578033,498698,184097
HP21 8ES,51.799127,-0.814294,481861,211829
HP16 0BN,51.69864,-0.704664,489619,200782
HP27 0DT,51.719597,-0.828608,481016,202968
HP13 6QT,51.641318,-0.738511,487390,194366
MK18 1AX,51.993488,-0.986157,469709,233267
HP11 1PW,51.618484,-0.755856,486233,191806
HP21 8PE,51.813405,-0.824059,481162,213406
MK18 3DL,51.945992,-0.883259,476855,228088
SL7 2BR,51.570226,-0.781631,484538,186409
HP15 7UB,51.647168,-0.710063,489347,195051
HP18 0LQ,51.844342,-0.92333,474268,216741
HP11 1TB,51.618472,-0.764956,485603,191794
SL8 5BW,51.580767,-0.705492,489794,187672
MK5 6EX,52.025067,-0.790168,483107,236985
MK8 0PT,52.019368,-0.811555,481650,236327
MK3 6EW,51.998477,-0.75109,485839,234073
MK6 5LA,52.029857,-0.74612,486120,237569
MK10 9JQ,52.038946,-0.709387,488622,238624
MK16 0BJ,52.080209,-0.734465,486822,243183
MK12 5BT,52.059671,-0.822811,480805,240797
MK6 5EN,52.025988,-0.753472,485623,237130
MK5 7ZT,52.007315,-0.789875,483160,235011
MK2 3HQ,51.980265,-0.727178,487516,232076
MK14 6BN,52.061046,-0.772466,484254,241007
MK7 7WH,52.020589,-0.688507,490091,236608
NG16 4HL,53.025456,-1.34194,444235,347776
DE55 7JA,53.094396,-1.386017,441213,355419
DE4 4DX,53.078821,-1.571477,428804,353596
DE56 0DA,53.02494,-1.454974,436654,347655
S44 6XA,53.226436,-1.270993,448766,370180
S40 3NS,53.231902,-1.470522,435441,370671
SK17 9EA,53.250589,-1.921097,405362,372622
SK23 0TQ,53.318599,-1.922263,405276,380188
S18 2FZ,53.301476,-1.466377,435660,378413
DE56 4GS,52.985798,-1.491023,434267,343283
S21 4GN,53.30778,-1.377979,441545,379162
DE55 2ER,53.100634,-1.332534,444788,356145
NG10 5AF,52.921891,-1.304347,446868,336279
SK13 7DR,53.448867,-1.949761,403434,394679
DE11 7JR,52.775575,-1.538126,431255,319876
S41 0LP,53.218287,-1.406277,439742,369190
DE75 7RA,53.011041,-1.370939,442304,346155
S43 4QG,53.278049,-1.269365,448816,375923
DE4 5NA,53.146797,-1.53571,431151,361173
S33 6SD,53.347605,-1.751508,416640,383441
DE5 8NP,53.01905,-1.425994,438603,347015
DE65 6LU,52.884602,-1.603427,426783,331978
DE7 4HH,52.963885,-1.322165,445626,340939
DE45 1JA,53.206334,-1.685116,421129,367742
NG10 3NP,52.892346,-1.286687,448088,333004
DE5 3JQ,53.043461,-1.392528,440825,349749
S43 3PU,53.267097,-1.34125,444034,374658
SK22 4NR,53.366875,-1.996039,400361,385556
S41 8BA,53.252159,-1.436205,437714,372942
DE7 5HS,52.971831,-1.315816,446044,341827
S40 2NS,53.229906,-1.438819,437559,370465
DE11 0QA,52.778079,-1.565703,429393,320143
DE6 1EP,53.022006,-1.729364,418251,347224
DE7 4HX,52.962786,-1.328227,445220,340813
S41 8AG,53.253262,-1.453112,436585,373056
SK13 8DR,53.441922,-1.957176,402942,393906
SK17 6AF,53.261946,-1.913551,405864,373886
NG20 8QF,53.211508,-1.227268,451703,368550
S43 3NQ,53.25603,-1.365793,442408,373412
DE55 1AE,53.073228,-1.396796,440511,353058
DE55 5LZ,53.138545,-1.362726,442729,360344
S42 6LG,53.182266,-1.409513,439559,365181
S41 9LG,53.272474,-1.417538,438941,375212
DE11 0TL,52.786462,-1.579409,428463,321070
NG10 4WT,52.903581,-1.290903,447792,334251
DE1 2SA,52.914825,-1.463882,436148,335401
DE22 3HU,52.916732,-1.501335,433628,335595
DE73 5UB,52.866439,-1.439463,437832,330031
DE24 3AR,52.87534,-1.491722,434307,330995
DE21 4ET,52.941458,-1.447601,437220,338372
DE23 2FS,52.894724,-1.513985,432794,333141
DE1 2LF,52.927146,-1.473116,435517,336767
DE21 4QX,52.934645,-1.425013,438744,337626
DE23 4BZ,52.899734,-1.525629,432007,333693
DE24 0AN,52.889888,-1.442341,437618,332638
DE3 9LL,52.918111,-1.530856,431642,335735
DE24 0BR,52.882235,-1.437832,437928,331789
DE22 1JD,52.943302,-1.485926,434643,338558
DE21 7BT,52.921775,-1.412868,439572,336201
DE22 2LW,52.954258,-1.500205,433675,339770
DT4 9BJ,50.595734,-2.473715,366567,77441
DT8 3EP,50.814629,-2.741008,347892,101937
DT11 7SQ,50.861686,-2.169826,388144,106922
DT4 9SY,50.611547,-2.492473,365251,79208
DT2 8PY,50.718397,-2.404124,371567,91052
BH22 9EY,50.806133,-1.902366,406976,100735
SP8 4QP,51.038281,-2.268584,381265,126581
BH23 3AU,50.740821,-1.755992,417314,93496
DT9 4EQ,50.958722,-2.514161,363985,117825
BH23 4QD,50.746581,-1.721959,419713,94145
DT5 2NA,50.529457,-2.453143,367978,70062
BH16 6JD,50.741133,-2.058663,395957,93504
BH20 4PF,50.682702,-2.123162,391395,87012
BH21 4DT,50.806254,-2.004589,399773,100744
SP7 8ER,51.004174,-2.190442,386734,122771
DT6 3DT,50.746964,-2.747253,347376,94417
DT10 1DT,50.934683,-2.304275,378715,115070
BH19 1PE,50.615289,-1.965177,402560,79509
DT1 2ET,50.708395,-2.45372,368059,89960
BH23 1JF,50.733021,-1.781764,415498,92623
DT3 5AN,50.642903,-2.469013,366933,82684
DT7 3LX,50.730273,-2.948854,333129,92724
BH15 4BQ,50.715456,-2.002838,399896,90647
BH18 9BG,50.769636,-2.006003,399673,96672
BH17 8RE,50.748661,-1.96661,402452,94340
BH17 7EP,50.745877,-1.986824,401026,94030
BH17 9JU,50.754626,-1.980173,401495,95003
BH15 2BW,50.724519,-1.983798,401240,91655
BH12 4HS,50.742433,-1.933876,404762,93649
BH15 3HY,50.736979,-1.964493,402602,93041
BH7 6NY,50.738584,-1.82754,412266,93233
BH8 9PW,50.748146,-1.849149,410739,94293
BH10 5HS,50.756286,-1.901024,407078,95192
BH8 9PY,50.748616,-1.858446,410083,94344
BH8 9UJ,50.750785,-1.852826,410479,94586
BH10 4EX,50.748371,-1.889417,407898,94313
BH7 6NZ,50.73897,-1.827227,412288,93276
BH11 9JW,50.765132,-1.920884,405676,96174
BH11 9JJ,50.762604,-1.920293,405718,95893
BH1 3NL,50.722524,-1.862307,409816,91442
BH6 4AH,50.723365,-1.792533,414741,91547
BH10 4HT,50.747176,-1.891079,407781,94180
SR8 1NX,54.751316,-1.350734,441888,539789
SR8 2RN,54.764102,-1.348695,442006,541213
DH1 2QP,54.785429,-1.527422,430490,543494
DL14 6LA,54.651963,-1.69014,420091,528584
DH8 8EG,54.841194,-1.868832,408522,549605
SR8 5RL,54.757056,-1.319176,443913,540447
DH7 7NG,54.781593,-1.637671,423402,543025
DH1 1HN,54.783682,-1.550346,429017,543290
DH1 4SU,54.779874,-1.596859,426028,542848
SR8 3AY,54.782369,-1.356503,441485,543241
DL17 8RW,54.684166,-1.575627,427458,532206
DH1 5BQ,54.797178,-1.585193,426767,544778
DH7 6LU,54.814179,-1.62322,424312,546656
DL5 7LF,54.619691,-1.601029,425861,525022
DH2 3AD,54.850591,-1.592339,426273,550719
DL14 7JZ,54.659817,-1.669727,421404,529464
DH9 6PZ,54.863742,-1.698225,419468,552148
DH3 3QA,54.855404,-1.570188,427692,551263
DL15 0QF,54.707018,-1.691179,419997,534710
DH2 1NW,54.867186,-1.621978,424360,552555
SR8 1DE,54.756933,-1.344102,442309,540418
DH7 0RD,54.828438,-1.746961,416354,548207
DL14 6JT,54.651856,-1.694,419842,528571
DH1 4NG,54.784144,-1.586632,426683,543327
SR7 0EN,54.844394,-1.363147,440995,550139
TS21 3DD,54.657686,-1.443542,435997,529319
DL2 3JU,54.577524,-1.811975,412252,520273
DL4 2EP,54.634275,-1.637835,423476,526632
DH9 8AY,54.877198,-1.706806,418911,553643
DL12 8HH,54.5504,-1.912851,405735,517242
TS28 5AX,54.731711,-1.377198,440204,537592
DL16 7LN,54.694817,-1.614055,424974,533377
DL13 3DN,54.730342,-1.892777,407003,537267
DL5 4AX,54.626945,-1.56236,428353,525844
DL3 8RW,54.524686,-1.586165,426883,514456
DL3 9SH,54.537677,-1.59829,426090,515897
DL1 2AN,54.54064,-1.52778,430650,516255
DL3 8AR,54.521326,-1.594356,426355,514079
DL2 2JG,54.483919,-1.540921,429841,509938
DL3 0HT,54.548199,-1.554175,428937,517085
DL1 1LL,54.529106,-1.533986,430257,514969
TN34 2NT,50.877926,0.568493,580792,111857
TN6 2AS,51.055501,0.171975,552318,130706
TN39 4BY,50.854597,0.455171,572907,108992
BN23 7EJ,50.798831,0.317295,563398,102478
BN23 8EJ,50.811697,0.292479,561605,103854
BN21 1UE,50.7804,0.260604,559466,100305
BN8 4PU,50.93982,-0.028359,538623,117448
TN33 0HT,50.915931,0.466992,573511,115839
BN22 9RQ,50.802258,0.269706,560033,102755
BN20 8AB,50.76959,0.26889,560087,99121
BN27 1DT,50.866284,0.255888,558842,109844
TN35 5DN,50.882195,0.616798,584173,112451
TN21 8RJ,50.968135,0.276473,559941,121213
TN37 7PS,50.889384,0.558273,580029,113106
BN10 8RB,50.796126,0.003036,541262,101530
BN7 2XN,50.868976,0.017555,542064,109658
BN21 2XR,50.791016,0.259512,559353,101483
BN8 5RB,50.895457,0.067192,545474,112699
TN32 5EA,50.986071,0.462046,572903,123626
TN31 7NQ,50.955052,0.731664,591952,120844
TN31 7NQ,50.955052,0.731664,591952,120844
TN38 8HH,50.858235,0.534044,578444,109584
TN40 1SE,50.842005,0.484497,575018,107661
BN25 4LX,50.770766,0.11794,549440,98936
BN9 9JL,50.786517,0.04008,543902,100533
BN9 9JL,50.786517,0.04008,543902,100533
TN22 3DJ,50.974486,0.102295,547692,121556
TN5 6AZ,51.060347,0.340221,564091,131606
BN20 9QX,50.811276,0.241951,558047,103698
BN3 7BW,50.845184,-0.181306,528137,106649
BN1 9PW,50.857459,-0.093374,534292,108170
BN3 6ND,50.836982,-0.157836,529812,105778
BN1 6PZ,50.848949,-0.143414,530794,107134
BN3 7BN,50.840867,-0.179599,528269,106172
BN41 2PG,50.841996,-0.223645,525165,106222
BN2 7FR,50.817825,-0.067688,536215,103810
BN1 8PB,50.862295,-0.143978,530717,108617
BN41 2WS,50.850582,-0.225876,524985,107173
BN1 6NP,50.850297,-0.137138,531232,107295
RG22 6HA,51.253743,-1.115123,461850,150880
GU34 2BZ,51.152311,-0.977229,471630,139725
SO45 4RQ,50.861951,-1.430805,440156,107092
BH25 6RS,50.7506,-1.663776,423816,94609
PO12 2QP,50.787481,-1.164468,458994,98989
RG22 6SR,51.256562,-1.122865,461306,151187
GU30 7NY,51.07872,-0.806675,483691,131721
